Node Number	X Location (m)	Y Location (m)	Z Location (m)	
121268	1.3576e-004	5.0197e-003	-4.1712e-003	
121270	1.6067e-003	4.8698e-003	-4.4532e-003	
121271	1.2358e-004	4.8305e-003	-4.3893e-003	
121273	1.6024e-003	4.7676e-003	-4.5618e-003	
121274	1.1472e-004	4.7162e-003	-4.5123e-003	
121276	1.5989e-003	4.7079e-003	-4.6228e-003	
121277	1.0902e-004	4.6555e-003	-4.5751e-003	
121279	1.5978e-003	4.6656e-003	-4.6654e-003	
121280	1.0631e-004	4.6262e-003	-4.6048e-003	
121282	1.5993e-003	4.623e-003	-4.7078e-003	
121283	1.0648e-004	4.6058e-003	-4.6253e-003	
121285	1.6031e-003	4.5622e-003	-4.7674e-003	
121286	1.0951e-004	4.5761e-003	-4.6546e-003	
121288	1.6078e-003	4.4561e-003	-4.8675e-003	
121289	1.1548e-004	4.5146e-003	-4.714e-003	
121291	1.6111e-003	4.2689e-003	-5.0331e-003	
121292	1.2461e-004	4.3895e-003	-4.8304e-003	
121294	1.6105e-003	3.9776e-003	-5.2663e-003	
121295	1.3694e-004	4.1698e-003	-5.021e-003	
121297	1.603e-003	3.5365e-003	-5.5709e-003	
121298	1.5226e-004	3.8186e-003	-5.2925e-003	
121300	1.5863e-003	2.9144e-003	-5.9179e-003	
121301	1.7001e-004	3.2931e-003	-5.6339e-003	
121303	1.5598e-003	2.1011e-003	-6.25e-003	
121304	1.8895e-004	2.5692e-003	-5.9984e-003	
121306	1.5249e-003	1.1148e-003	-6.4946e-003	
121307	2.0756e-004	1.6507e-003	-6.3128e-003	
121309	2.2448e-004	5.7288e-004	-6.4995e-003	
121310	-1.1009e-003	6.552e-003	-1.1179e-003	
121311	-2.3085e-003	6.9088e-003	-5.629e-004	
121313	-1.18e-003	6.3186e-003	-2.1039e-003	
121314	-2.4487e-003	6.7827e-003	-1.6239e-003	
121316	-1.2509e-003	6.0005e-003	-2.9178e-003	
121317	-2.5769e-003	6.54e-003	-2.5386e-003	
121319	-1.3094e-003	5.6665e-003	-3.544e-003	
121320	-2.6849e-003	6.2413e-003	-3.2825e-003	
121322	-1.3539e-003	5.3698e-003	-3.9937e-003	
121323	-2.7683e-003	5.9404e-003	-3.8539e-003	
121325	-1.3854e-003	5.1348e-003	-4.3012e-003	
121326	-2.8275e-003	5.6731e-003	-4.2724e-003	
121328	-1.4053e-003	4.9721e-003	-4.4943e-003	
121329	-2.8656e-003	5.4585e-003	-4.5647e-003	
121331	-1.417e-003	4.8632e-003	-4.6153e-003	
121332	-2.8876e-003	5.2974e-003	-4.7626e-003	
121334	-1.4228e-003	4.7948e-003	-4.688e-003	
121335	-2.899e-003	5.1784e-003	-4.8977e-003	
121337	-1.4245e-003	4.7425e-003	-4.7415e-003	
121338	-2.9036e-003	5.0853e-003	-4.9968e-003	
121340	-1.4226e-003	4.689e-003	-4.7939e-003	
121341	-2.9035e-003	4.998e-003	-5.0841e-003	
121343	-1.4166e-003	4.6163e-003	-4.8622e-003	
121344	-2.8989e-003	4.8989e-003	-5.1774e-003	
121346	-1.4049e-003	4.4978e-003	-4.9689e-003	
121347	-2.8875e-003	4.7649e-003	-5.2954e-003	
121349	-1.3843e-003	4.2978e-003	-5.1376e-003	
121350	-2.8651e-003	4.5649e-003	-5.4583e-003	
